CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0.0,7.0,85.0,1.0,0.0,1.0,2.0,5.0,1.0,10.0,0.0,2.0,1.0,5.0,36.0,2.0,5.0,5.0,15.0,1.0,0.0,1.0,4.0,16.0,5.0,5.0,18.0,39.0,9.0,0.92,10.0,27.0,1.0,22.0,0.0,5.0,1.0,100.0,6.0,1.0,5.0,2.0,3.0,1.4,1.0,7.0,4.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,86.0,1.0,0.988235294117647,0.5,0.0,1.0,2.0,1.0,0.0
0.0,5.0,93.0,1.0,0.0,1.0,3.0,6.0,1.0,8.0,0.0,3.0,1.0,6.0,39.0,2.0,6.0,6.0,22.0,5.0,0.0,1.0,1.0,17.0,6.0,6.0,23.0,45.0,7.0,0.87,9.0,30.0,1.0,24.0,0.0,6.0,1.0,100.0,4.0,1.0,10.0,2.0,2.0,0.833333333333333,0.0,5.0,2.16666666666667,0.0,1.0,1.0,1.0,1.0,0.1,0.0,4.0,4.0,4.0,189.0,2.0,0.709677419354839,0.25,0.0,3.0,4.0,0.0,0.0
0.0,4.0,93.0,2.0,0.0,1.0,0.0,6.0,1.0,10.0,0.0,5.0,1.0,5.0,55.0,1.0,5.0,6.0,9.0,2.0,0.0,2.0,3.0,11.0,6.0,5.0,9.0,29.0,8.0,1.9,9.0,17.0,2.0,12.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.6,1.0,5.0,1.6,0.0,2.0,1.2,1.0,1.0,0.428571428571429,0.0,2.0,2.0,2.0,186.0,0.0,0.763440860215054,0.5,0.0,3.0,2.0,0.0,0.0
0.0,4.0,39.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,3.0,1.0,1.0,27.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,9.0,1.0,3.0,3.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,82.0,4.0,0.435897435897436,0.333333333333333,0.0,4.0,3.0,0.0,0.0
0.0,11.0,109.0,2.0,0.0,1.0,1.0,7.0,1.0,17.0,0.0,3.0,1.0,5.0,45.0,2.0,5.0,7.0,18.0,2.0,1.0,2.0,3.0,21.0,7.0,5.0,19.0,48.0,13.0,0.94,16.0,32.0,2.0,25.0,2.0,5.0,1.0,83.0,5.0,1.0,7.0,2.0,3.0,1.2,0.0,13.0,3.4,0.0,2.0,1.4,1.0,1.0,0.625,0.0,4.0,4.0,4.0,252.0,13.0,0.779816513761468,0.25,0.0,3.0,4.0,1.0,0.0
0.0,4.0,149.0,1.0,0.0,1.0,2.0,10.0,1.0,10.0,0.0,4.0,1.0,10.0,74.0,2.0,10.0,10.0,16.0,2.0,0.0,1.0,8.0,15.0,10.0,10.0,18.0,51.0,11.0,1.45,24.0,29.0,1.0,19.0,0.0,10.0,1.0,100.0,8.0,1.0,4.0,2.0,7.0,3.0,1.0,4.0,2.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,339.0,16.0,0.845637583892617,0.333333333333333,0.0,2.0,3.0,2.0,0.0
0.0,1.0,82.0,1.0,3.0,1.0,0.0,3.0,1.0,7.0,0.0,6.0,1.0,3.0,67.0,1.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,7.0,9.0,0.0,7.44,6.0,7.0,1.0,6.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,164.0,0.0,0.75609756097561,0.5,0.0,2.0,2.0,2.0,0.0
0.0,4.0,45.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,3.0,1.0,1.0,31.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,10.0,1.0,3.1,4.0,6.0,1.0,4.0,0.0,1.0,1.0,100.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,90.0,0.0,0.622222222222222,0.5,0.0,2.0,2.0,1.0,0.0
0.0,4.0,156.0,2.0,0.0,1.0,1.0,14.0,1.0,7.0,0.0,3.0,1.0,13.0,63.0,1.0,13.0,14.0,26.0,0.0,3.0,2.0,13.0,20.0,14.0,13.0,26.0,69.0,16.0,0.91,24.0,42.0,2.0,27.0,0.0,13.0,1.0,78.0,1.0,0.0,2.0,2.0,4.0,1.84615384615385,1.0,4.0,2.53846153846154,1.0,2.0,1.07692307692308,1.0,1.0,0.25,0.0,2.0,2.0,2.0,312.0,0.0,0.865384615384615,0.5,0.0,2.0,2.0,2.0,0.0
0.0,10.0,135.0,3.0,0.0,1.0,6.0,7.0,1.0,15.0,0.0,3.0,1.0,5.0,43.0,3.0,5.0,7.0,30.0,1.0,0.0,3.0,4.0,34.0,7.0,5.0,30.0,72.0,18.0,0.6,20.0,48.0,3.0,39.0,2.0,5.0,1.0,100.0,6.0,0.0,6.0,2.0,5.0,2.2,0.0,14.0,4.8,1.0,4.0,1.6,1.0,0.0,0.0,0.0,5.0,5.0,3.0,250.0,7.0,0.525925925925926,0.6,0.0,4.0,3.0,2.0,1.0
0.0,6.0,98.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0,0.0,2.0,1.0,5.0,39.0,2.0,5.0,6.0,17.0,1.0,1.0,3.0,4.0,15.0,6.0,5.0,17.0,46.0,8.0,0.85,13.0,25.0,2.0,17.0,0.0,5.0,1.0,100.0,4.0,0.0,4.0,1.0,2.0,0.8,0.0,12.0,3.8,1.0,2.0,1.2,1.0,1.0,0.375,0.0,3.0,3.0,3.0,207.0,6.0,0.724489795918367,0.333333333333333,0.0,3.0,3.0,2.0,0.0
0.0,8.0,191.0,3.0,3.0,1.0,1.0,17.0,2.0,11.0,3.0,3.0,2.0,10.0,72.0,2.0,10.0,17.0,31.0,4.0,1.0,3.0,3.0,37.0,17.0,10.0,28.0,98.0,26.0,0.73,21.0,54.0,3.0,35.0,0.0,7.0,2.0,50.0,5.0,0.0,5.0,1.0,5.0,2.2,0.0,6.0,3.0,1.0,4.0,1.8,1.0,1.0,0.692307692307692,0.0,2.0,2.0,2.0,384.0,0.0,0.864583333333333,0.5,0.0,3.0,2.0,1.0,0.0
0.0,3.0,58.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,3.0,1.0,3.0,33.0,1.0,3.0,3.0,11.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,10.0,18.0,3.0,1.83,7.0,13.0,1.0,10.0,0.0,3.0,1.0,33.0,8.0,1.0,3.0,2.0,4.0,1.66666666666667,0.0,3.0,1.66666666666667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,59.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,65.0,1.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,4.0,1.0,3.0,37.0,1.0,3.0,3.0,9.0,0.0,1.0,1.0,3.0,5.0,3.0,3.0,9.0,21.0,4.0,1.76,7.0,13.0,1.0,9.0,0.0,3.0,1.0,33.0,7.0,0.0,2.0,2.0,4.0,2.0,1.0,3.0,2.33333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,130.0,0.0,0.676923076923077,0.5,0.0,3.0,2.0,0.0,0.0
0.0,4.0,64.0,1.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,4.0,1.0,3.0,37.0,1.0,3.0,3.0,9.0,0.0,1.0,1.0,3.0,5.0,3.0,3.0,9.0,21.0,4.0,1.76,6.0,13.0,1.0,9.0,0.0,3.0,1.0,33.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,2.33333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,128.0,0.0,0.671875,0.5,0.0,3.0,2.0,0.0,0.0
0.0,4.0,40.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,28.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,3.11,3.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,133.0,33.0,0.390243902439024,0.333333333333333,0.0,4.0,3.0,1.0,0.0
7.0,6.0,1015.0,13.0,0.0,1.0,10.0,83.0,1.0,13.0,2.0,6.0,1.0,55.0,479.0,7.0,55.0,78.0,132.0,7.0,19.0,17.0,41.0,186.0,78.0,55.0,126.0,442.0,123.0,1.08,95.0,249.0,13.0,168.0,0.0,53.0,2.0,100.0,6.0,3.0,20.0,1.0,7.0,2.12727272727273,0.0,29.0,2.6,0.0,1920.0,36.1272727272727,1.0,3.0,0.375,0.0,7.0,7.0,5.0,2033.0,6.0,0.872906403940887,0.428571428571429,0.0,2.0,5.0,4.0,1.0
0.0,6.0,132.0,1.0,0.0,1.0,2.0,8.0,1.0,11.0,0.0,4.0,1.0,8.0,63.0,2.0,8.0,8.0,19.0,4.0,0.0,1.0,4.0,16.0,8.0,8.0,18.0,50.0,8.0,1.26,19.0,26.0,1.0,18.0,0.0,8.0,1.0,100.0,6.0,1.0,7.0,2.0,8.0,2.75,0.0,4.0,1.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,264.0,0.0,0.825757575757576,0.5,0.0,3.0,2.0,0.0,0.0
0.0,6.0,128.0,1.0,0.0,1.0,2.0,7.0,1.0,12.0,0.0,5.0,1.0,7.0,68.0,2.0,7.0,7.0,17.0,3.0,0.0,1.0,4.0,13.0,7.0,7.0,17.0,44.0,8.0,1.55,16.0,25.0,1.0,18.0,0.0,7.0,1.0,100.0,7.0,1.0,5.0,2.0,7.0,3.0,1.0,3.0,2.14285714285714,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,256.0,0.0,0.8125,0.5,0.0,3.0,2.0,0.0,0.0
0.0,6.0,98.0,1.0,0.0,1.0,1.0,3.0,1.0,14.0,0.0,8.0,1.0,3.0,57.0,1.0,3.0,3.0,18.0,1.0,0.0,1.0,2.0,9.0,3.0,3.0,16.0,34.0,8.0,1.68,8.0,24.0,1.0,20.0,0.0,3.0,1.0,100.0,7.0,0.0,8.0,1.0,5.0,4.33333333333333,3.0,9.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,196.0,0.0,0.704081632653061,0.5,0.0,3.0,2.0,1.0,0.0
0.0,6.0,86.0,1.0,0.0,1.0,2.0,4.0,1.0,11.0,0.0,4.0,1.0,4.0,41.0,2.0,4.0,4.0,14.0,3.0,0.0,1.0,1.0,9.0,4.0,4.0,15.0,33.0,5.0,1.24,12.0,20.0,1.0,15.0,1.0,4.0,1.0,100.0,8.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,172.0,0.0,0.686046511627907,0.5,0.0,3.0,2.0,0.0,0.0
0.0,6.0,80.0,1.0,0.0,1.0,2.0,3.0,1.0,16.0,0.0,10.0,1.0,3.0,48.0,2.0,3.0,3.0,10.0,2.0,0.0,1.0,1.0,7.0,3.0,3.0,12.0,25.0,3.0,1.92,7.0,15.0,1.0,11.0,0.0,3.0,1.0,100.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.33333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,160.0,0.0,0.7125,0.5,0.0,3.0,2.0,1.0,0.0
0.0,8.0,89.0,2.0,0.0,1.0,2.0,5.0,1.0,14.0,0.0,4.0,1.0,4.0,42.0,2.0,4.0,5.0,11.0,2.0,0.0,2.0,2.0,12.0,5.0,4.0,13.0,35.0,8.0,1.2,12.0,21.0,2.0,15.0,1.0,4.0,1.0,100.0,7.0,0.0,3.0,2.0,3.0,1.75,1.0,4.0,2.0,0.0,2.0,1.25,1.0,1.0,0.5,0.0,3.0,3.0,3.0,179.0,1.0,0.707865168539326,0.333333333333333,0.0,3.0,3.0,4.0,0.0
0.0,5.0,114.0,1.0,0.0,1.0,1.0,6.0,1.0,9.0,0.0,3.0,1.0,6.0,59.0,1.0,6.0,6.0,17.0,2.0,1.0,1.0,4.0,15.0,6.0,6.0,17.0,44.0,13.0,1.34,11.0,30.0,1.0,23.0,0.0,6.0,1.0,83.0,2.0,0.0,4.0,1.0,5.0,1.66666666666667,0.0,6.0,2.33333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,230.0,2.0,0.771929824561403,0.25,0.0,3.0,4.0,1.0,1.0
1.0,6.0,389.0,4.0,0.0,1.0,5.0,27.0,1.0,14.0,0.0,6.0,1.0,21.0,182.0,5.0,21.0,26.0,57.0,7.0,5.0,4.0,13.0,68.0,26.0,23.0,56.0,163.0,42.0,1.12,44.0,98.0,4.0,70.0,0.0,21.0,1.0,100.0,6.0,0.0,5.0,2.0,6.0,1.85714285714286,0.0,8.0,2.57142857142857,0.0,4.0,1.19047619047619,1.0,3.0,0.5,0.0,4.0,4.0,3.0,907.0,84.0,0.897172236503856,0.5,0.0,2.0,3.0,1.0,1.0
0.0,7.0,100.0,2.0,0.0,1.0,2.0,5.0,1.0,14.0,0.0,6.0,1.0,4.0,56.0,2.0,4.0,5.0,12.0,1.0,1.0,2.0,3.0,14.0,5.0,4.0,14.0,33.0,7.0,1.7,11.0,21.0,2.0,16.0,1.0,4.0,1.0,100.0,6.0,2.0,2.0,2.0,3.0,1.5,1.0,6.0,2.75,1.0,2.0,1.25,1.0,0.0,0.0,0.0,2.0,2.0,2.0,202.0,0.0,0.811881188118812,0.5,0.0,3.0,2.0,0.0,0.0
0.0,8.0,116.0,2.0,0.0,1.0,1.0,10.0,2.0,14.0,0.0,6.0,2.0,5.0,56.0,1.0,5.0,10.0,17.0,0.0,1.0,2.0,5.0,16.0,10.0,5.0,19.0,50.0,11.0,1.12,10.0,30.0,2.0,22.0,0.0,5.0,2.0,50.0,1.0,0.0,2.0,2.0,4.0,3.2,3.0,4.0,2.8,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,232.0,0.0,0.862068965517241,0.5,0.0,2.0,2.0,1.0,0.0
0.0,1.0,117.0,1.0,5.0,1.0,0.0,5.0,1.0,7.0,0.0,6.0,1.0,5.0,98.0,1.0,5.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,10.0,11.0,0.0,8.91,8.0,10.0,1.0,9.0,0.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,1.2,0.0,1.0,0.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,236.0,0.0,0.855932203389831,0.5,0.0,2.0,2.0,1.0,0.0
0.0,1.0,61.0,1.0,3.0,1.0,0.0,3.0,1.0,8.0,0.0,7.0,1.0,3.0,46.0,1.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,7.0,10.0,0.0,4.6,5.0,7.0,1.0,6.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,123.0,2.0,0.770491803278688,0.333333333333333,0.0,2.0,3.0,1.0,0.0
0.0,1.0,63.0,1.0,3.0,1.0,0.0,3.0,1.0,6.0,0.0,5.0,1.0,3.0,48.0,1.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,10.0,0.0,4.8,5.0,8.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.33333333333333,1.0,1.0,0.666666666666667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,126.0,0.0,0.714285714285714,0.5,0.0,3.0,2.0,0.0,0.0
0.0,10.0,236.0,7.0,0.0,1.0,2.0,20.0,2.0,16.0,0.0,5.0,2.0,11.0,112.0,4.0,11.0,20.0,25.0,0.0,1.0,7.0,11.0,43.0,20.0,11.0,28.0,108.0,29.0,1.04,16.0,57.0,7.0,36.0,0.0,11.0,2.0,100.0,6.0,5.0,3.0,2.0,7.0,2.18181818181818,0.0,8.0,2.72727272727273,1.0,8.0,1.90909090909091,1.0,1.0,0.470588235294118,0.0,2.0,2.0,2.0,474.0,0.0,0.894514767932489,0.5,0.0,3.0,2.0,0.0,0.0
1.0,14.0,105.0,3.0,0.0,2.0,1.0,8.0,3.0,21.0,0.0,6.0,3.0,3.0,42.0,1.0,3.0,8.0,12.0,0.0,1.0,3.0,2.0,21.0,8.0,5.0,11.0,51.0,13.0,0.82,12.0,24.0,3.0,16.0,1.0,3.0,3.0,66.0,1.0,0.0,2.0,2.0,6.0,4.0,3.0,5.0,3.33333333333333,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,210.0,0.0,0.828571428571429,0.5,0.0,2.0,2.0,1.0,0.0
