CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0.0,10.0,134.0,10.0,0.0,1.0,0.0,19.0,3.0,13.0,1.0,2.0,3.0,7.0,35.0,1.0,7.0,19.0,21.0,2.0,2.0,10.0,5.0,55.0,19.0,7.0,21.0,84.0,31.0,0.42,15.0,52.0,10.0,34.0,0.0,6.0,3.0,64.0,2.0,0.0,9.0,1.0,3.0,1.57142857142857,1.0,7.0,2.85714285714286,1.0,10.0,2.42857142857143,1.0,2.0,0.777777777777778,0.0,1.0,1.0,1.0,32.0,33.0,0.798507462686567,1.0,0.0,2.0,1.0,1.0,0.0
0.0,16.0,168.0,8.0,0.0,2.0,0.0,14.0,4.0,27.0,0.0,8.0,4.0,4.0,51.0,1.0,4.0,14.0,26.0,4.0,2.0,8.0,0.0,63.0,14.0,9.0,26.0,97.0,34.0,0.53,20.0,60.0,8.0,46.0,2.0,4.0,4.0,62.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,14.0,7.25,1.0,8.0,3.5,1.0,4.0,2.5,0.0,2.0,2.0,2.0,47.0,41.0,1.0,0.5,0.0,1.0,2.0,0.0,1.0
0.0,10.0,177.0,5.0,0.0,2.0,1.0,14.0,2.0,16.0,0.0,5.0,2.0,7.0,54.0,2.0,7.0,14.0,26.0,3.0,3.0,5.0,4.0,67.0,14.0,11.0,26.0,104.0,30.0,0.52,21.0,56.0,5.0,40.0,1.0,7.0,2.0,75.0,2.0,0.0,3.0,2.0,4.0,2.0,0.0,7.0,3.14285714285714,1.0,6.0,2.28571428571429,1.0,4.0,1.4,0.0,1.0,1.0,1.0,56.0,48.0,0.994350282485876,1.0,0.0,1.0,1.0,1.0,0.0
0.0,9.0,67.0,2.0,0.0,1.0,0.0,3.0,2.0,13.0,0.0,0.0,2.0,2.0,22.0,1.0,2.0,3.0,21.0,1.0,1.0,2.0,1.0,15.0,3.0,2.0,21.0,32.0,7.0,0.69,13.0,28.0,2.0,24.0,3.0,2.0,2.0,50.0,1.0,0.0,4.0,2.0,3.0,2.5,2.0,8.0,6.0,4.0,2.0,1.5,1.0,4.0,1.4,0.0,1.0,1.0,1.0,12.0,11.0,0.82089552238806,1.0,0.0,2.0,1.0,0.0,0.0
0.0,3.0,45.0,1.0,0.0,1.0,0.0,2.0,1.0,9.0,0.0,5.0,1.0,2.0,27.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,9.0,14.0,2.0,1.93,4.0,11.0,1.0,8.0,0.0,2.0,1.0,50.0,1.0,6.0,0.0,2.0,7.0,6.5,6.0,3.0,2.5,2.0,1.0,1.0,1.0,4.0,0.8,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,164.0,4.0,0.0,1.0,0.0,12.0,1.0,12.0,0.0,6.0,1.0,9.0,78.0,1.0,9.0,12.0,31.0,3.0,2.0,4.0,6.0,26.0,12.0,9.0,32.0,64.0,19.0,1.22,22.0,51.0,4.0,39.0,0.0,9.0,1.0,61.0,2.0,0.0,3.0,1.0,4.0,1.88888888888889,1.0,10.0,3.44444444444444,1.0,8.0,1.77777777777778,1.0,1.0,0.272727272727273,0.0,1.0,1.0,1.0,27.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,9.0,84.0,6.0,0.0,2.0,0.0,9.0,3.0,18.0,0.0,8.0,3.0,3.0,40.0,1.0,3.0,8.0,12.0,1.0,0.0,7.0,2.0,16.0,8.0,7.0,14.0,35.0,13.0,1.14,9.0,27.0,6.0,20.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,2.33333333333333,1.0,11.0,5.0,2.0,9.0,3.66666666666667,1.0,3.0,1.8,0.0,1.0,1.0,1.0,14.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,12.0,333.0,8.0,0.0,1.0,0.0,37.0,3.0,23.0,0.0,7.0,3.0,12.0,111.0,1.0,12.0,35.0,62.0,11.0,0.0,8.0,1.0,111.0,35.0,12.0,64.0,180.0,82.0,0.62,42.0,146.0,8.0,114.0,2.0,12.0,3.0,0.0,2.0,0.0,10.0,1.0,9.0,2.75,1.0,18.0,7.75,2.0,48.0,6.25,1.0,3.0,1.5,0.0,1.0,1.0,1.0,77.0,60.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,9.0,157.0,5.0,0.0,1.0,1.0,13.0,2.0,21.0,0.0,9.0,2.0,5.0,65.0,1.0,5.0,12.0,36.0,3.0,2.0,6.0,2.0,33.0,12.0,5.0,39.0,73.0,24.0,0.89,19.0,63.0,5.0,52.0,2.0,5.0,3.0,66.0,2.0,0.0,1.0,1.0,6.0,3.8,2.0,14.0,6.8,3.0,5.0,2.4,1.0,3.0,1.57142857142857,0.0,1.0,1.0,1.0,35.0,27.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,176.0,6.0,0.0,1.0,2.0,16.0,2.0,14.0,0.0,7.0,2.0,9.0,83.0,1.0,9.0,14.0,35.0,3.0,1.0,8.0,6.0,32.0,14.0,9.0,36.0,70.0,21.0,1.19,23.0,57.0,6.0,43.0,1.0,9.0,2.0,81.0,2.0,0.0,0.0,1.0,8.0,2.44444444444444,1.0,10.0,3.11111111111111,1.0,8.0,1.77777777777778,1.0,2.0,0.545454545454545,0.0,1.0,1.0,1.0,38.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,10.0,144.0,7.0,0.0,3.0,0.0,16.0,3.0,22.0,0.0,10.0,3.0,5.0,66.0,1.0,5.0,14.0,22.0,4.0,0.0,8.0,1.0,35.0,14.0,13.0,24.0,64.0,21.0,1.03,14.0,45.0,7.0,33.0,1.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,2.6,2.0,13.0,6.4,2.0,7.0,2.8,1.0,4.0,2.14285714285714,0.0,1.0,1.0,1.0,34.0,20.0,0.986111111111111,1.0,0.0,1.0,1.0,1.0,0.0
0.0,4.0,124.0,3.0,0.0,1.0,0.0,9.0,1.0,11.0,0.0,6.0,1.0,7.0,59.0,1.0,7.0,9.0,26.0,2.0,2.0,3.0,5.0,18.0,9.0,7.0,27.0,50.0,14.0,1.18,15.0,41.0,3.0,32.0,0.0,7.0,1.0,64.0,2.0,0.0,0.0,1.0,3.0,1.71428571428571,1.0,9.0,3.57142857142857,1.0,4.0,1.42857142857143,1.0,1.0,0.333333333333333,0.0,1.0,1.0,1.0,21.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,124.0,5.0,0.0,1.0,0.0,12.0,2.0,14.0,0.0,7.0,2.0,6.0,58.0,1.0,6.0,11.0,21.0,2.0,2.0,6.0,4.0,21.0,11.0,6.0,23.0,51.0,17.0,1.14,15.0,40.0,5.0,30.0,1.0,6.0,2.0,41.0,1.0,1.0,0.0,2.0,7.0,4.0,2.0,9.0,4.33333333333333,2.0,7.0,2.16666666666667,1.0,2.0,0.875,0.0,1.0,1.0,1.0,24.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,41.0,1.0,2.0,1.0,0.0,2.0,1.0,7.0,0.0,6.0,1.0,2.0,28.0,1.0,2.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,8.0,0.0,3.5,5.0,7.0,1.0,6.0,0.0,2.0,1.0,100.0,0.0,4.0,0.0,0.0,10.0,8.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,7.0,138.0,4.0,0.0,1.0,1.0,13.0,2.0,17.0,0.0,9.0,2.0,6.0,70.0,1.0,6.0,12.0,23.0,5.0,0.0,5.0,1.0,27.0,12.0,6.0,25.0,53.0,17.0,1.32,15.0,42.0,4.0,32.0,1.0,6.0,2.0,66.0,2.0,1.0,0.0,1.0,3.0,2.33333333333333,1.0,12.0,4.66666666666667,1.0,5.0,2.16666666666667,1.0,2.0,1.0,0.0,1.0,1.0,1.0,25.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,3.0,81.0,2.0,0.0,1.0,0.0,6.0,1.0,10.0,0.0,6.0,1.0,5.0,47.0,1.0,5.0,6.0,12.0,3.0,1.0,2.0,2.0,7.0,6.0,5.0,13.0,24.0,6.0,1.96,10.0,19.0,2.0,14.0,0.0,5.0,1.0,40.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,6.0,3.0,1.0,2.0,1.2,1.0,1.0,0.428571428571429,0.0,1.0,1.0,1.0,11.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,3.0,55.0,1.0,0.0,1.0,0.0,3.0,1.0,9.0,0.0,6.0,1.0,3.0,36.0,1.0,3.0,3.0,7.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,14.0,3.0,2.57,5.0,10.0,1.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,1.33333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,8.0,72.0,2.0,0.0,1.0,0.0,8.0,2.0,16.0,0.0,7.0,2.0,3.0,39.0,1.0,3.0,5.0,11.0,2.0,0.0,5.0,1.0,16.0,5.0,3.0,11.0,27.0,10.0,1.44,6.0,21.0,2.0,15.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,1.66666666666667,1.0,5.0,3.66666666666667,2.0,2.0,1.66666666666667,1.0,1.0,0.8,0.0,2.0,2.0,2.0,10.0,7.0,1.0,0.5,0.0,1.0,2.0,0.0,1.0
0.0,9.0,78.0,2.0,0.0,1.0,0.0,6.0,2.0,18.0,0.0,10.0,2.0,3.0,47.0,1.0,3.0,5.0,11.0,2.0,0.0,3.0,1.0,19.0,5.0,3.0,11.0,30.0,13.0,1.57,6.0,24.0,2.0,18.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.66666666666667,1.0,1.0,0.8,0.0,2.0,2.0,2.0,18.0,12.0,1.0,0.5,0.0,1.0,2.0,0.0,1.0
0.0,4.0,78.0,3.0,0.0,1.0,0.0,6.0,2.0,12.0,0.0,7.0,2.0,4.0,45.0,1.0,4.0,6.0,11.0,3.0,0.0,3.0,1.0,9.0,6.0,4.0,12.0,23.0,6.0,1.96,10.0,18.0,3.0,14.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.75,1.0,8.0,3.0,1.0,3.0,1.5,1.0,2.0,1.0,0.0,1.0,1.0,1.0,11.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,262.0,7.0,0.0,1.0,0.0,38.0,2.0,11.0,0.0,4.0,2.0,18.0,103.0,1.0,18.0,38.0,41.0,0.0,2.0,7.0,18.0,73.0,38.0,18.0,50.0,137.0,62.0,0.75,23.0,112.0,7.0,80.0,0.0,18.0,2.0,61.0,1.0,0.0,0.0,2.0,3.0,2.27777777777778,1.0,11.0,3.83333333333333,0.0,7.0,2.11111111111111,1.0,2.0,0.904761904761905,0.0,2.0,2.0,2.0,37.0,20.0,0.99236641221374,0.5,0.0,1.0,2.0,2.0,2.0
1.0,5.0,249.0,2.0,0.0,1.0,1.0,36.0,2.0,10.0,18.0,4.0,2.0,19.0,109.0,1.0,19.0,36.0,29.0,0.0,0.0,2.0,18.0,52.0,36.0,19.0,29.0,118.0,52.0,0.92,22.0,81.0,2.0,44.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,18.0,3.63157894736842,0.0,2.0,1.05263157894737,1.0,2.0,1.89473684210526,1.0,1.0,0.904761904761905,0.0,1.0,1.0,1.0,27.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,131.0,1.0,17.0,1.0,0.0,17.0,1.0,5.0,0.0,4.0,1.0,17.0,84.0,1.0,17.0,17.0,26.0,0.0,0.0,1.0,0.0,0.0,17.0,17.0,26.0,27.0,0.0,3.11,20.0,26.0,1.0,25.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0588235294117647,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,16.0,367.0,9.0,0.0,1.0,2.0,57.0,4.0,23.0,2.0,4.0,4.0,13.0,74.0,2.0,13.0,52.0,71.0,0.0,5.0,11.0,12.0,157.0,52.0,19.0,76.0,244.0,112.0,0.3,50.0,188.0,9.0,138.0,2.0,11.0,4.0,84.0,1.0,0.0,0.0,2.0,6.0,3.53846153846154,1.0,18.0,7.30769230769231,1.0,25.0,7.38461538461539,1.0,4.0,1.75,0.0,2.0,2.0,2.0,92.0,74.0,0.411444141689373,0.5,0.0,3.0,2.0,2.0,0.0
1.0,2.0,61.0,1.0,0.0,1.0,3.0,6.0,1.0,2.0,5.0,0.0,1.0,6.0,16.0,1.0,6.0,6.0,22.0,0.0,0.0,1.0,5.0,8.0,6.0,6.0,22.0,34.0,5.0,0.47,11.0,27.0,1.0,20.0,0.0,1.0,1.0,100.0,1.0,0.0,7.0,1.0,4.0,3.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,3.0,0.333333333333333,0.0,1.0,1.0,1.0,20.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,3.0,129.0,2.0,0.0,1.0,0.0,21.0,1.0,4.0,15.0,0.0,1.0,16.0,27.0,1.0,16.0,19.0,36.0,0.0,0.0,3.0,15.0,25.0,19.0,16.0,37.0,79.0,21.0,0.34,23.0,58.0,2.0,39.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,4.0,3.0,0.0,6.0,3.875,1.0,2.0,1.1875,1.0,1.0,0.277777777777778,0.0,2.0,2.0,2.0,54.0,52.0,0.992248062015504,0.5,0.0,1.0,2.0,1.0,1.0
1.0,11.0,57.0,5.0,0.0,3.0,0.0,7.0,3.0,12.0,1.0,0.0,3.0,2.0,22.0,1.0,2.0,6.0,10.0,0.0,0.0,6.0,1.0,14.0,6.0,6.0,10.0,28.0,10.0,0.79,7.0,20.0,5.0,13.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,8.0,4.5,1.0,6.0,3.5,1.0,3.0,2.25,0.0,1.0,1.0,1.0,11.0,10.0,0.807017543859649,1.0,0.0,2.0,1.0,0.0,0.0
1.0,11.0,80.0,4.0,0.0,2.0,0.0,5.0,3.0,16.0,1.0,2.0,3.0,2.0,33.0,1.0,2.0,5.0,20.0,0.0,0.0,4.0,1.0,16.0,5.0,4.0,20.0,35.0,9.0,0.94,13.0,29.0,4.0,25.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,1.5,0.0,9.0,5.0,1.0,6.0,3.5,1.0,2.0,1.6,0.0,1.0,1.0,1.0,21.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,10.0,73.0,3.0,0.0,1.0,1.0,4.0,2.0,12.0,1.0,0.0,2.0,2.0,27.0,1.0,2.0,4.0,23.0,0.0,0.0,3.0,1.0,16.0,4.0,2.0,24.0,36.0,9.0,0.75,11.0,33.0,3.0,28.0,2.0,1.0,2.0,50.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,12.0,6.5,1.0,4.0,2.5,1.0,1.0,0.75,0.0,1.0,1.0,1.0,12.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
4.0,6.0,2075.0,9.0,2.0,1.0,5.0,251.0,2.0,11.0,3.0,4.0,2.0,156.0,803.0,6.0,156.0,240.0,337.0,21.0,57.0,10.0,129.0,544.0,240.0,162.0,366.0,1040.0,418.0,0.77,232.0,784.0,9.0,563.0,0.0,153.0,2.0,97.0,1.0,2.0,58.0,8.0,59.0,4.75,0.0,22.0,3.21794871794872,0.0,192.0,3.63461538461538,1.0,6.0,0.445121951219512,0.0,11.0,11.0,3.0,722.0,742.0,0.572530120481928,0.545454545454545,0.0,3.0,3.0,1.0,2.0
0.0,9.0,156.0,5.0,0.0,2.0,0.0,13.0,2.0,14.0,0.0,4.0,2.0,6.0,64.0,1.0,6.0,13.0,28.0,1.0,4.0,5.0,5.0,37.0,13.0,10.0,28.0,72.0,30.0,0.89,20.0,58.0,5.0,44.0,0.0,6.0,2.0,41.0,1.0,0.0,7.0,3.0,7.0,3.83333333333333,1.0,9.0,4.66666666666667,1.0,5.0,2.16666666666667,1.0,2.0,1.125,0.0,2.0,2.0,1.0,27.0,34.0,0.685897435897436,1.0,0.0,3.0,1.0,0.0,1.0
1.0,4.0,824.0,7.0,0.0,1.0,5.0,111.0,1.0,7.0,1.0,2.0,1.0,81.0,247.0,2.0,81.0,109.0,158.0,7.0,29.0,7.0,73.0,222.0,109.0,83.0,158.0,458.0,180.0,0.54,120.0,338.0,7.0,230.0,0.0,80.0,1.0,97.0,2.0,3.0,18.0,6.0,111.0,6.7037037037037,0.0,38.0,2.49382716049383,1.0,16.0,1.62962962962963,1.0,3.0,0.238095238095238,0.0,10.0,10.0,3.0,268.0,223.0,0.595873786407767,0.5,0.0,3.0,3.0,2.0,1.0
1.0,3.0,148.0,1.0,0.0,1.0,4.0,9.0,1.0,7.0,0.0,4.0,1.0,9.0,60.0,1.0,9.0,9.0,28.0,0.0,6.0,1.0,8.0,30.0,9.0,9.0,27.0,64.0,21.0,0.94,24.0,48.0,1.0,35.0,0.0,9.0,1.0,96.0,1.0,0.0,0.0,2.0,1.0,0.333333333333333,0.0,3.0,1.22222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,32.0,31.0,0.695945945945946,0.75,0.0,3.0,2.0,0.0,0.0
0.0,1.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,3.2,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.391304347826087,1.0,0.0,3.0,1.0,0.0,0.0
1.0,15.0,247.0,9.0,0.0,2.0,0.0,41.0,4.0,17.0,0.0,0.0,4.0,10.0,28.0,1.0,10.0,35.0,53.0,1.0,10.0,12.0,8.0,105.0,35.0,16.0,52.0,183.0,88.0,0.15,36.0,140.0,9.0,104.0,1.0,10.0,4.0,69.0,2.0,0.0,19.0,2.0,11.0,5.7,2.0,29.0,8.4,1.0,40.0,7.0,1.0,5.0,2.08333333333333,0.0,2.0,2.0,1.0,42.0,39.0,0.704453441295547,1.0,0.0,2.0,1.0,1.0,1.0
0.0,6.0,252.0,4.0,0.0,1.0,2.0,31.0,2.0,12.0,0.0,5.0,2.0,16.0,101.0,1.0,16.0,31.0,50.0,0.0,3.0,4.0,16.0,64.0,31.0,16.0,49.0,126.0,44.0,0.8,25.0,93.0,4.0,61.0,0.0,16.0,2.0,77.0,1.0,0.0,6.0,1.0,7.0,3.25,1.0,7.0,3.5,1.0,5.0,2.0,1.0,3.0,1.11111111111111,0.0,7.0,7.0,2.0,340.0,88.0,0.797619047619048,0.571428571428571,0.0,2.0,2.0,0.0,2.0
