CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0.0,3.0,76.0,1.0,0.0,1.0,0.0,5.0,1.0,5.0,0.0,1.0,1.0,5.0,42.0,1.0,5.0,5.0,13.0,0.0,2.0,1.0,5.0,7.0,5.0,5.0,13.0,26.0,7.0,1.62,8.0,20.0,1.0,14.0,0.0,5.0,1.0,40.0,2.0,0.0,4.0,2.0,7.0,4.8,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513157894736842,0.0,0.0,4.0,0.0,2.0,0.0
0.0,3.0,65.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,5.0,31.0,1.0,5.0,5.0,13.0,0.0,2.0,1.0,5.0,7.0,5.0,5.0,13.0,26.0,7.0,1.19,8.0,20.0,1.0,14.0,0.0,5.0,1.0,40.0,2.0,0.0,4.0,1.0,7.0,4.6,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646153846153846,0.0,0.0,4.0,0.0,3.0,0.0
0.0,4.0,152.0,3.0,0.0,1.0,0.0,16.0,1.0,7.0,0.0,3.0,1.0,11.0,76.0,1.0,11.0,15.0,25.0,0.0,6.0,4.0,11.0,22.0,15.0,11.0,24.0,60.0,21.0,1.27,16.0,45.0,3.0,31.0,0.0,11.0,1.0,72.0,2.0,0.0,8.0,1.0,10.0,5.54545454545455,2.0,14.0,2.54545454545455,1.0,3.0,1.18181818181818,1.0,1.0,0.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.460526315789474,0.0,0.0,3.0,0.0,3.0,0.0
0.0,3.0,62.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,5.0,28.0,1.0,5.0,5.0,13.0,0.0,2.0,1.0,5.0,7.0,5.0,5.0,13.0,26.0,7.0,1.08,8.0,20.0,1.0,14.0,0.0,5.0,1.0,60.0,2.0,0.0,4.0,1.0,6.0,4.0,1.0,4.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,66.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,5.0,32.0,1.0,5.0,5.0,13.0,0.0,1.0,1.0,5.0,6.0,5.0,5.0,13.0,25.0,6.0,1.28,9.0,19.0,1.0,13.0,0.0,5.0,1.0,40.0,2.0,0.0,4.0,2.0,10.0,3.6,0.0,3.0,1.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.96969696969697,1.0,0.0,1.0,1.0,1.0,0.0
0.0,3.0,71.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,5.0,40.0,1.0,5.0,5.0,12.0,0.0,1.0,1.0,5.0,6.0,5.0,5.0,12.0,23.0,5.0,1.74,8.0,17.0,1.0,11.0,0.0,5.0,1.0,60.0,3.0,0.0,4.0,2.0,7.0,4.8,2.0,2.0,1.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52112676056338,0.0,0.0,3.0,0.0,1.0,0.0
0.0,3.0,69.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,2.0,1.0,4.0,44.0,1.0,4.0,4.0,10.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,10.0,19.0,4.0,2.32,6.0,14.0,1.0,9.0,0.0,4.0,1.0,50.0,2.0,8.0,3.0,2.0,37.0,14.25,0.0,2.0,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797101449275362,0.0,0.0,3.0,0.0,0.0,0.0
0.0,4.0,107.0,2.0,0.0,1.0,0.0,9.0,1.0,7.0,0.0,3.0,1.0,7.0,55.0,1.0,7.0,9.0,17.0,0.0,3.0,2.0,7.0,14.0,9.0,7.0,17.0,41.0,14.0,1.34,11.0,31.0,2.0,21.0,0.0,7.0,1.0,57.0,2.0,0.0,5.0,3.0,12.0,6.42857142857143,1.0,6.0,2.14285714285714,1.0,2.0,1.28571428571429,1.0,1.0,0.444444444444444,0.0,2.0,2.0,2.0,107.0,101.0,0.94392523364486,0.5,0.0,2.0,2.0,0.0,0.0
0.0,3.0,78.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,2.0,1.0,4.0,50.0,1.0,4.0,4.0,11.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,11.0,21.0,5.0,2.38,7.0,16.0,1.0,11.0,0.0,4.0,1.0,50.0,2.0,0.0,4.0,1.0,9.0,4.0,1.0,3.0,1.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,0.5,1.0,0.0,4.0,1.0,2.0,0.0
0.0,3.0,70.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,2.0,1.0,4.0,42.0,1.0,4.0,4.0,11.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,11.0,21.0,5.0,2.0,7.0,16.0,1.0,11.0,0.0,4.0,1.0,25.0,2.0,0.0,4.0,1.0,7.0,3.5,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542857142857143,0.0,0.0,3.0,0.0,2.0,0.0
0.0,3.0,74.0,1.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,5.0,39.0,1.0,5.0,5.0,14.0,0.0,1.0,1.0,5.0,6.0,5.0,5.0,14.0,26.0,6.0,1.5,9.0,20.0,1.0,14.0,0.0,5.0,1.0,40.0,2.0,0.0,4.0,2.0,6.0,3.0,1.0,3.0,1.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567567567567568,0.0,0.0,4.0,0.0,3.0,0.0
0.0,1.0,46.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,4.0,1.0,2.0,40.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,4.0,0.0,10.0,2.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595744680851064,0.0,0.0,2.0,0.0,0.0,0.0
0.0,1.0,44.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,38.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,4.0,0.0,9.5,2.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,1.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.0,0.0,0.0,0.0
0.0,3.0,86.0,1.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,2.0,1.0,6.0,47.0,1.0,6.0,6.0,15.0,0.0,2.0,1.0,6.0,8.0,6.0,6.0,15.0,30.0,8.0,1.57,9.0,23.0,1.0,16.0,0.0,6.0,1.0,58.0,2.0,0.0,4.0,2.0,5.0,2.5,1.0,4.0,1.66666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616279069767442,0.0,0.0,2.0,0.0,3.0,0.0
0.0,3.0,56.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,2.0,41.0,1.0,2.0,2.0,7.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,7.0,12.0,2.0,3.42,3.0,9.0,1.0,6.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,5.0,3.5,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642857142857143,0.0,0.0,3.0,0.0,1.0,0.0
0.0,3.0,92.0,1.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,2.0,1.0,6.0,54.0,1.0,6.0,6.0,14.0,0.0,2.0,1.0,6.0,7.0,6.0,6.0,14.0,28.0,7.0,1.93,10.0,21.0,1.0,14.0,0.0,6.0,1.0,50.0,2.0,0.0,4.0,1.0,7.0,3.83333333333333,2.0,3.0,1.66666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467391304347826,0.0,0.0,2.0,0.0,4.0,0.0
0.0,3.0,75.0,1.0,0.0,1.0,0.0,5.0,1.0,5.0,0.0,1.0,1.0,5.0,42.0,1.0,5.0,5.0,12.0,0.0,1.0,1.0,5.0,7.0,5.0,5.0,12.0,25.0,7.0,1.68,8.0,19.0,1.0,13.0,0.0,5.0,1.0,19.0,2.0,0.0,4.0,1.0,5.0,3.0,1.0,3.0,2.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693333333333333,0.0,0.0,3.0,0.0,3.0,0.0
0.0,3.0,130.0,2.0,0.0,1.0,0.0,12.0,1.0,6.0,0.0,2.0,1.0,11.0,60.0,1.0,11.0,12.0,25.0,0.0,4.0,2.0,11.0,18.0,12.0,11.0,24.0,56.0,18.0,1.07,14.0,42.0,2.0,29.0,0.0,11.0,1.0,70.0,2.0,0.0,8.0,4.0,15.0,6.27272727272727,0.0,6.0,2.0,1.0,2.0,1.09090909090909,1.0,1.0,0.230769230769231,0.0,5.0,5.0,2.0,18.0,16.0,0.507692307692308,0.8,0.0,3.0,2.0,2.0,0.0
0.0,3.0,89.0,1.0,0.0,1.0,0.0,5.0,1.0,6.0,0.0,2.0,1.0,5.0,55.0,1.0,5.0,5.0,13.0,0.0,2.0,1.0,5.0,7.0,5.0,5.0,13.0,26.0,7.0,2.12,8.0,20.0,1.0,14.0,0.0,5.0,1.0,40.0,2.0,0.0,4.0,1.0,5.0,3.8,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50561797752809,0.0,0.0,3.0,0.0,3.0,0.0
0.0,3.0,107.0,1.0,0.0,1.0,0.0,8.0,1.0,6.0,0.0,2.0,1.0,8.0,56.0,1.0,8.0,8.0,19.0,0.0,4.0,1.0,8.0,12.0,8.0,8.0,19.0,40.0,12.0,1.4,11.0,31.0,1.0,22.0,0.0,8.0,1.0,62.0,2.0,0.0,6.0,2.0,7.0,3.75,1.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392523364485981,0.0,0.0,4.0,0.0,1.0,0.0
0.0,3.0,77.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,3.0,1.0,4.0,46.0,1.0,4.0,4.0,12.0,0.0,1.0,1.0,4.0,6.0,4.0,4.0,12.0,23.0,6.0,2.0,8.0,18.0,1.0,13.0,0.0,4.0,1.0,50.0,3.0,0.0,4.0,2.0,5.0,3.0,0.0,4.0,2.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.493506493506494,1.0,0.0,4.0,1.0,2.0,0.0
0.0,3.0,76.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,2.0,1.0,4.0,43.0,1.0,4.0,4.0,12.0,0.0,1.0,1.0,4.0,6.0,4.0,4.0,12.0,23.0,6.0,1.87,10.0,18.0,1.0,13.0,0.0,4.0,1.0,50.0,3.0,0.0,4.0,2.0,5.0,3.0,0.0,4.0,2.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.513157894736842,1.0,0.0,4.0,1.0,1.0,0.0
0.0,3.0,75.0,1.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,5.0,42.0,1.0,5.0,5.0,13.0,0.0,1.0,1.0,5.0,6.0,5.0,5.0,13.0,25.0,6.0,1.68,8.0,19.0,1.0,13.0,0.0,5.0,1.0,40.0,2.0,0.0,4.0,2.0,7.0,3.4,1.0,3.0,1.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.546666666666667,1.0,0.0,4.0,1.0,2.0,0.0
0.0,3.0,78.0,2.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,5.0,42.0,1.0,5.0,6.0,14.0,0.0,1.0,2.0,5.0,9.0,6.0,5.0,14.0,28.0,9.0,1.5,8.0,23.0,2.0,16.0,0.0,5.0,1.0,19.0,3.0,0.0,4.0,2.0,16.0,5.0,1.0,3.0,2.0,1.0,2.0,1.2,1.0,1.0,0.428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,0.538461538461538,1.0,0.0,4.0,1.0,2.0,2.0
0.0,3.0,81.0,1.0,0.0,1.0,0.0,6.0,1.0,4.0,0.0,1.0,1.0,6.0,43.0,1.0,6.0,6.0,14.0,0.0,1.0,1.0,6.0,8.0,6.0,6.0,14.0,29.0,8.0,1.48,9.0,22.0,1.0,15.0,0.0,6.0,1.0,33.0,2.0,1.0,4.0,2.0,14.0,4.33333333333333,1.0,3.0,1.83333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.580246913580247,1.0,0.0,4.0,1.0,2.0,0.0
0.0,3.0,65.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,36.0,1.0,4.0,4.0,11.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,11.0,21.0,5.0,1.71,8.0,16.0,1.0,11.0,0.0,4.0,1.0,50.0,2.0,0.0,4.0,1.0,5.0,2.75,0.0,3.0,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,85.0,2.0,0.0,1.0,0.0,6.0,1.0,6.0,0.0,2.0,1.0,5.0,49.0,1.0,5.0,6.0,14.0,0.0,2.0,2.0,5.0,8.0,6.0,5.0,14.0,28.0,8.0,1.75,8.0,22.0,2.0,16.0,0.0,5.0,1.0,50.0,3.0,0.0,4.0,2.0,7.0,4.2,0.0,5.0,2.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.6,0.5,0.0,3.0,2.0,3.0,0.0
0.0,3.0,80.0,1.0,0.0,1.0,0.0,6.0,1.0,4.0,0.0,1.0,1.0,6.0,42.0,1.0,6.0,6.0,14.0,0.0,1.0,1.0,6.0,7.0,6.0,6.0,14.0,28.0,7.0,1.5,10.0,21.0,1.0,14.0,0.0,6.0,1.0,33.0,2.0,0.0,4.0,2.0,8.0,3.5,1.0,3.0,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.0
0.0,3.0,102.0,1.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,2.0,1.0,7.0,56.0,1.0,7.0,7.0,16.0,0.0,2.0,1.0,7.0,10.0,7.0,7.0,16.0,34.0,10.0,1.65,12.0,26.0,1.0,18.0,0.0,7.0,1.0,57.0,3.0,0.0,4.0,2.0,7.0,2.85714285714286,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.343137254901961,1.0,0.0,4.0,1.0,3.0,0.0
0.0,3.0,72.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,2.0,1.0,4.0,43.0,1.0,4.0,4.0,11.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,11.0,21.0,5.0,2.05,8.0,16.0,1.0,11.0,0.0,4.0,1.0,25.0,2.0,0.0,4.0,1.0,4.0,2.75,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527777777777778,0.0,0.0,3.0,0.0,2.0,0.0
0.0,3.0,79.0,1.0,0.0,1.0,0.0,5.0,1.0,5.0,0.0,1.0,1.0,5.0,42.0,1.0,5.0,5.0,16.0,0.0,1.0,1.0,5.0,6.0,5.0,5.0,15.0,28.0,6.0,1.5,9.0,21.0,1.0,15.0,0.0,5.0,1.0,60.0,3.0,0.0,8.0,2.0,8.0,3.8,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544303797468354,0.0,0.0,4.0,0.0,3.0,0.0
0.0,3.0,80.0,1.0,0.0,1.0,0.0,5.0,1.0,5.0,0.0,2.0,1.0,5.0,45.0,1.0,5.0,5.0,15.0,0.0,1.0,1.0,5.0,6.0,5.0,5.0,14.0,27.0,6.0,1.67,8.0,20.0,1.0,14.0,0.0,5.0,1.0,40.0,3.0,0.0,7.0,2.0,8.0,4.6,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.0,4.0,0.0,2.0,0.0
0.0,3.0,105.0,1.0,0.0,1.0,0.0,7.0,1.0,7.0,0.0,3.0,1.0,7.0,58.0,1.0,7.0,7.0,18.0,0.0,4.0,1.0,7.0,11.0,7.0,7.0,17.0,37.0,11.0,1.57,10.0,28.0,1.0,20.0,0.0,7.0,1.0,64.0,2.0,0.0,4.0,1.0,7.0,4.71428571428571,2.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542857142857143,0.0,0.0,2.0,0.0,4.0,0.0
0.0,3.0,106.0,2.0,0.0,1.0,0.0,10.0,1.0,6.0,0.0,2.0,1.0,8.0,57.0,1.0,8.0,9.0,18.0,0.0,3.0,3.0,8.0,11.0,9.0,8.0,18.0,38.0,12.0,1.5,11.0,30.0,2.0,20.0,0.0,8.0,1.0,70.0,3.0,0.0,6.0,2.0,7.0,3.625,1.0,4.0,1.875,1.0,2.0,1.125,1.0,1.0,0.3,0.0,1.0,1.0,1.0,20.0,5.0,0.386792452830189,1.0,0.0,3.0,1.0,2.0,0.0
0.0,3.0,55.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,2.0,39.0,1.0,2.0,2.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,8.0,13.0,2.0,3.0,3.0,10.0,1.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.0,0.0,2.0,0.0
0.0,3.0,57.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1.0,1.0,3.0,37.0,1.0,3.0,3.0,8.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,8.0,16.0,4.0,2.31,4.0,12.0,1.0,8.0,0.0,3.0,1.0,0.0,3.0,0.0,5.0,1.0,4.0,3.0,2.0,3.0,2.33333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947368421052632,0.0,0.0,2.0,0.0,0.0,0.0
0.0,3.0,104.0,1.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,3.0,1.0,7.0,60.0,1.0,7.0,7.0,16.0,0.0,2.0,1.0,7.0,9.0,7.0,7.0,16.0,33.0,9.0,1.82,11.0,25.0,1.0,17.0,0.0,7.0,1.0,57.0,2.0,0.0,4.0,2.0,5.0,2.57142857142857,1.0,4.0,1.57142857142857,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.413461538461538,1.0,0.0,3.0,1.0,2.0,0.0
