CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,3.2,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,9.0,139.0,4.0,0.0,1.0,0.0,11.0,2.0,15.0,0.0,4.0,2.0,5.0,59.0,1.0,5.0,11.0,21.0,0.0,4.0,4.0,5.0,33.0,11.0,5.0,21.0,63.0,22.0,0.94,17.0,43.0,4.0,30.0,1.0,5.0,2.0,50.0,1.0,2.0,0.0,1.0,6.0,4.2,3.0,9.0,5.0,1.0,5.0,2.4,1.0,2.0,1.375,0.0,1.0,1.0,1.0,6.0,3.0,0.956834532374101,1.0,0.0,1.0,1.0,1.0,0.0
1.0,11.0,267.0,6.0,1.0,2.0,1.0,34.0,3.0,18.0,9.0,6.0,3.0,10.0,95.0,1.0,10.0,29.0,42.0,0.0,1.0,7.0,8.0,88.0,29.0,15.0,44.0,146.0,64.0,0.65,26.0,108.0,6.0,74.0,0.0,1.0,3.0,95.0,1.0,0.0,0.0,1.0,6.0,3.8,0.0,10.0,4.7,1.0,6.0,3.1,1.0,3.0,1.69230769230769,0.0,1.0,1.0,1.0,1.0,1.0,0.400749063670412,1.0,0.0,5.0,1.0,4.0,0.0
0.0,1.0,26.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,20.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7.0,70.0,3.0,0.0,1.0,1.0,7.0,2.0,9.0,4.0,1.0,2.0,4.0,26.0,1.0,4.0,7.0,10.0,0.0,0.0,3.0,4.0,17.0,7.0,4.0,11.0,36.0,14.0,0.72,8.0,25.0,3.0,13.0,0.0,0.0,2.0,25.0,1.0,0.0,1.0,1.0,3.0,2.5,2.0,3.0,2.0,1.0,3.0,1.75,1.0,2.0,1.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,59.0,1.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,5.0,18.0,1.0,5.0,5.0,17.0,0.0,1.0,1.0,5.0,8.0,5.0,5.0,14.0,30.0,7.0,0.6,11.0,21.0,1.0,15.0,0.0,5.0,1.0,40.0,2.0,0.0,0.0,1.0,5.0,2.8,0.0,2.0,1.4,1.0,1.0,1.0,1.0,2.0,0.25,0.0,2.0,2.0,1.0,59.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,108.0,6.0,0.0,1.0,0.0,20.0,2.0,6.0,0.0,1.0,2.0,10.0,33.0,1.0,10.0,18.0,17.0,0.0,0.0,8.0,10.0,30.0,18.0,12.0,13.0,64.0,30.0,0.52,11.0,43.0,6.0,25.0,0.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,9.0,3.6,1.0,2.0,1.0,0.0,15.0,2.7,1.0,1.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5.0,107.0,3.0,0.0,1.0,0.0,18.0,1.0,6.0,0.0,1.0,1.0,10.0,33.0,1.0,10.0,14.0,23.0,0.0,0.0,7.0,9.0,29.0,14.0,12.0,19.0,63.0,25.0,0.52,11.0,44.0,3.0,29.0,0.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,17.0,6.0,2.0,2.0,1.2,0.0,3.0,1.4,1.0,2.0,0.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,46.0,2.0,0.0,1.0,0.0,3.0,2.0,9.0,1.0,4.0,2.0,2.0,30.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,5.0,12.0,3.0,2.5,4.0,8.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,26.0,13.0,0.0,4.0,2.5,1.0,2.0,1.5,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.434782608695652,0.0,0.0,3.0,0.0,0.0,0.0
0.0,7.0,59.0,2.0,0.0,1.0,2.0,3.0,2.0,10.0,1.0,3.0,2.0,2.0,27.0,2.0,2.0,3.0,12.0,0.0,0.0,2.0,2.0,11.0,3.0,2.0,11.0,25.0,6.0,1.08,7.0,17.0,2.0,12.0,0.0,1.0,2.0,50.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,6.0,3.5,1.0,2.0,1.5,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8.0,220.0,3.0,1.0,1.0,4.0,31.0,2.0,9.0,8.0,1.0,2.0,14.0,55.0,3.0,14.0,30.0,41.0,1.0,6.0,4.0,11.0,79.0,30.0,16.0,38.0,139.0,56.0,0.4,26.0,94.0,3.0,59.0,0.0,6.0,2.0,53.0,1.0,0.0,3.0,2.0,8.0,3.71428571428571,0.0,7.0,3.5,1.0,3.0,2.14285714285714,1.0,2.0,1.0,0.0,1.0,1.0,1.0,29.0,14.0,0.868181818181818,1.0,0.0,2.0,1.0,0.0,0.0
0.0,1.0,51.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,5.0,1.0,3.0,35.0,1.0,3.0,3.0,7.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,7.0,8.0,0.0,4.38,8.0,7.0,1.0,6.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.666666666666667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.980392156862745,1.0,0.0,1.0,1.0,1.0,0.0
0.0,9.0,166.0,6.0,0.0,1.0,0.0,26.0,3.0,10.0,0.0,0.0,3.0,10.0,22.0,1.0,10.0,26.0,45.0,0.0,6.0,6.0,10.0,63.0,26.0,13.0,39.0,127.0,42.0,0.17,17.0,81.0,6.0,49.0,0.0,10.0,3.0,80.0,1.0,0.0,0.0,2.0,6.0,2.7,1.0,8.0,3.4,2.0,6.0,2.6,1.0,2.0,1.25,0.0,1.0,1.0,1.0,16.0,5.0,0.903614457831325,1.0,0.0,2.0,1.0,0.0,0.0
0.0,14.0,52.0,3.0,0.0,1.0,1.0,3.0,3.0,15.0,1.0,1.0,3.0,1.0,23.0,1.0,1.0,3.0,12.0,0.0,0.0,3.0,1.0,10.0,3.0,1.0,12.0,23.0,5.0,1.0,6.0,17.0,3.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,9.0,9.0,9.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,5.0,975.0,5.0,5.0,1.0,5.0,72.0,1.0,6.0,20.0,0.0,1.0,50.0,194.0,2.0,52.0,72.0,452.0,0.0,276.0,5.0,42.0,220.0,72.0,54.0,109.0,678.0,144.0,0.29,127.0,253.0,5.0,175.0,0.0,32.0,1.0,98.0,2.0,1.0,3.0,1.0,62.0,9.82692307692308,0.0,15.0,3.26923076923077,1.0,16.0,1.55769230769231,0.0,3.0,0.428571428571429,0.0,28.0,28.0,6.0,282.0,105.0,0.241025641025641,0.357142857142857,1.0,4.0,5.0,13.0,4.0
3.0,6.0,79.0,1.0,0.0,1.0,0.0,5.0,1.0,8.0,0.0,1.0,1.0,5.0,29.0,1.0,5.0,5.0,11.0,0.0,0.0,1.0,2.0,20.0,5.0,5.0,11.0,36.0,19.0,0.81,14.0,30.0,1.0,24.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,3.4,0.0,4.0,2.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,91.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,204.0,5.0,1.0,1.0,0.0,26.0,2.0,7.0,1.0,1.0,2.0,14.0,50.0,2.0,14.0,24.0,62.0,0.0,6.0,7.0,13.0,51.0,24.0,20.0,49.0,128.0,36.0,0.39,27.0,85.0,5.0,63.0,0.0,13.0,2.0,65.0,1.0,0.0,3.0,3.0,7.0,2.21428571428571,0.0,7.0,2.85714285714286,1.0,9.0,2.0,1.0,2.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.71078431372549,0.0,0.0,3.0,0.0,0.0,0.0
0.0,10.0,133.0,4.0,0.0,1.0,0.0,10.0,2.0,11.0,0.0,0.0,2.0,5.0,36.0,2.0,5.0,10.0,41.0,0.0,4.0,4.0,5.0,32.0,10.0,5.0,34.0,79.0,24.0,0.46,18.0,58.0,4.0,46.0,1.0,5.0,2.0,50.0,3.0,0.0,2.0,3.0,6.0,3.8,2.0,5.0,3.4,1.0,8.0,2.8,1.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.729323308270677,0.0,0.0,2.0,0.0,2.0,0.0
0.0,24.0,176.0,6.0,0.0,1.0,1.0,15.0,5.0,31.0,0.0,4.0,5.0,3.0,43.0,1.0,3.0,15.0,51.0,0.0,7.0,6.0,3.0,59.0,15.0,3.0,39.0,117.0,41.0,0.37,16.0,80.0,6.0,64.0,2.0,3.0,5.0,66.0,2.0,0.0,11.0,1.0,12.0,6.66666666666667,2.0,15.0,8.0,3.0,14.0,9.66666666666667,3.0,3.0,2.83333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.568181818181818,0.0,0.0,2.0,0.0,0.0,1.0
0.0,5.0,48.0,2.0,0.0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,2.0,2.0,21.0,1.0,2.0,3.0,10.0,0.0,0.0,2.0,2.0,6.0,3.0,2.0,8.0,19.0,4.0,1.11,8.0,12.0,2.0,8.0,1.0,2.0,2.0,50.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,3.0,1.5,0.0,2.0,1.5,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0,0.0,0.0,0.0
1.0,4.0,41.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,21.0,2.0,3.0,3.0,7.0,0.0,0.0,1.0,2.0,5.0,3.0,3.0,8.0,16.0,2.0,1.31,4.0,10.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.829268292682927,0.0,0.0,2.0,0.0,0.0,0.0
1.0,7.0,50.0,2.0,0.0,1.0,0.0,4.0,1.0,9.0,1.0,1.0,1.0,3.0,22.0,2.0,3.0,4.0,9.0,0.0,0.0,2.0,2.0,8.0,4.0,3.0,10.0,21.0,4.0,1.05,7.0,14.0,2.0,9.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,5.0,2.33333333333333,1.0,2.0,1.33333333333333,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,2.0,0.0,0.0,0.0
12.0,4.0,210.0,4.0,1.0,1.0,0.0,33.0,1.0,5.0,1.0,0.0,1.0,24.0,37.0,7.0,24.0,31.0,55.0,0.0,5.0,5.0,11.0,56.0,31.0,24.0,51.0,142.0,42.0,0.26,31.0,93.0,4.0,57.0,0.0,23.0,1.0,50.0,1.0,2.0,5.0,2.0,5.0,2.41666666666667,0.0,6.0,2.08333333333333,0.0,4.0,1.25,1.0,2.0,0.484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.866666666666667,0.0,0.0,2.0,0.0,0.0,0.0
0.0,1.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,10.0,1.0,1.0,30.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,7.5,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771428571428571,0.0,0.0,2.0,0.0,0.0,0.0
0.0,1.0,34.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,6.0,1.0,1.0,29.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,7.25,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911764705882353,0.0,0.0,2.0,0.0,0.0,0.0
0.0,1.0,42.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,14.0,1.0,1.0,34.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,5.67,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785714285714286,0.0,0.0,2.0,0.0,0.0,0.0
0.0,16.0,266.0,7.0,1.0,1.0,1.0,23.0,3.0,22.0,0.0,3.0,3.0,7.0,72.0,1.0,7.0,23.0,74.0,0.0,12.0,7.0,6.0,90.0,23.0,7.0,66.0,162.0,55.0,0.44,32.0,121.0,7.0,98.0,2.0,7.0,3.0,76.0,1.0,0.0,10.0,2.0,11.0,4.42857142857143,0.0,22.0,7.28571428571429,1.0,24.0,8.0,1.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.635338345864662,0.0,0.0,2.0,0.0,1.0,1.0
0.0,11.0,210.0,6.0,0.0,1.0,2.0,19.0,2.0,14.0,3.0,2.0,2.0,9.0,50.0,1.0,9.0,19.0,53.0,0.0,3.0,6.0,9.0,82.0,19.0,11.0,47.0,134.0,53.0,0.37,26.0,100.0,6.0,81.0,0.0,6.0,2.0,88.0,1.0,0.0,7.0,2.0,5.0,2.33333333333333,0.0,23.0,6.33333333333333,1.0,12.0,2.77777777777778,1.0,3.0,1.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.619047619047619,0.0,0.0,2.0,0.0,2.0,0.0
0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,1.2,3.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468085106382979,0.0,0.0,3.0,0.0,0.0,0.0
1.0,30.0,389.0,23.0,1.0,4.0,1.0,61.0,8.0,35.0,1.0,2.0,5.0,8.0,41.0,1.0,8.0,38.0,127.0,0.0,10.0,24.0,6.0,186.0,60.0,30.0,109.0,309.0,97.0,0.13,39.0,206.0,12.0,183.0,2.0,7.0,8.0,75.0,1.0,0.0,29.0,2.0,18.0,8.0,0.0,26.0,10.625,1.0,24.0,7.125,1.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.943444730077121,0.0,0.0,1.0,0.0,3.0,1.0
1.0,4.0,126.0,2.0,0.0,1.0,0.0,11.0,2.0,8.0,0.0,3.0,2.0,7.0,68.0,3.0,7.0,11.0,16.0,0.0,3.0,2.0,6.0,16.0,11.0,7.0,16.0,44.0,15.0,1.55,14.0,31.0,2.0,19.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,1.42857142857143,0.0,4.0,2.57142857142857,1.0,2.0,1.28571428571429,1.0,3.0,0.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.738095238095238,0.0,0.0,2.0,0.0,0.0,0.0
0.0,5.0,115.0,3.0,0.0,1.0,0.0,10.0,2.0,10.0,0.0,4.0,2.0,6.0,58.0,2.0,6.0,10.0,16.0,0.0,1.0,3.0,6.0,18.0,10.0,6.0,18.0,44.0,17.0,1.32,13.0,35.0,3.0,22.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.16666666666667,0.0,6.0,2.66666666666667,1.0,3.0,1.66666666666667,1.0,2.0,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.791304347826087,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4.0,269.0,4.0,0.0,1.0,0.0,61.0,2.0,4.0,0.0,0.0,2.0,36.0,17.0,7.0,36.0,61.0,67.0,0.0,12.0,4.0,36.0,84.0,61.0,36.0,66.0,206.0,79.0,0.08,46.0,145.0,4.0,89.0,0.0,36.0,2.0,33.0,2.0,0.0,2.0,2.0,4.0,1.66666666666667,0.0,6.0,2.30555555555556,1.0,4.0,1.36111111111111,1.0,2.0,0.590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.654275092936803,0.0,0.0,3.0,0.0,3.0,0.0
1.0,7.0,209.0,7.0,3.0,1.0,0.0,33.0,2.0,11.0,3.0,3.0,2.0,13.0,75.0,5.0,13.0,29.0,35.0,1.0,3.0,11.0,8.0,56.0,29.0,15.0,36.0,110.0,40.0,0.68,28.0,76.0,7.0,47.0,0.0,10.0,3.0,14.0,2.0,2.0,2.0,2.0,5.0,2.38461538461538,0.0,8.0,3.07692307692308,1.0,19.0,3.30769230769231,1.0,3.0,0.772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,41.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0,1.0,2.3,8.0,6.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4.0,268.0,4.0,0.0,1.0,0.0,61.0,2.0,4.0,0.0,0.0,2.0,36.0,17.0,7.0,36.0,61.0,67.0,0.0,12.0,4.0,36.0,84.0,61.0,36.0,66.0,206.0,79.0,0.08,45.0,145.0,4.0,89.0,0.0,36.0,2.0,33.0,2.0,0.0,2.0,2.0,4.0,1.66666666666667,0.0,6.0,2.30555555555556,1.0,4.0,1.36111111111111,1.0,2.0,0.590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.656716417910448,0.0,0.0,3.0,0.0,3.0,0.0
0.0,3.0,41.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0,1.0,2.3,8.0,6.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
