CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0.0,3.0,38.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,23.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,10.0,2.0,2.3,5.0,7.0,1.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,31.0,79.0,4.0,0.0,1.0,0.0,4.0,4.0,46.0,1.0,3.0,4.0,1.0,23.0,1.0,1.0,4.0,17.0,0.0,0.0,4.0,1.0,26.0,4.0,1.0,20.0,38.0,20.0,0.61,18.0,40.0,4.0,35.0,12.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,33.0,107.0,5.0,0.0,1.0,0.0,5.0,5.0,42.0,1.0,4.0,5.0,1.0,46.0,1.0,1.0,5.0,16.0,0.0,0.0,5.0,1.0,26.0,5.0,1.0,16.0,42.0,18.0,1.1,19.0,34.0,5.0,28.0,5.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,4.0,4.0,4.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.94392523364486,0.0,0.0,1.0,0.0,2.0,0.0
0.0,4.0,84.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,41.0,2.0,3.0,3.0,18.0,1.0,2.0,1.0,2.0,12.0,3.0,3.0,18.0,28.0,4.0,1.46,15.0,22.0,1.0,18.0,0.0,2.0,1.0,75.0,3.0,0.0,3.0,2.0,3.0,1.33333333333333,0.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.738095238095238,0.0,0.0,2.0,0.0,0.0,0.0
0.0,5.0,105.0,4.0,0.0,1.0,1.0,13.0,2.0,6.0,0.0,1.0,2.0,8.0,29.0,1.0,8.0,12.0,24.0,0.0,2.0,5.0,8.0,28.0,12.0,8.0,16.0,61.0,17.0,0.48,15.0,33.0,4.0,20.0,0.0,8.0,2.0,75.0,2.0,0.0,0.0,1.0,7.0,2.5,0.0,9.0,2.25,1.0,6.0,1.75,1.0,2.0,0.7,0.0,1.0,1.0,1.0,6.0,6.0,0.943396226415094,1.0,0.0,2.0,1.0,0.0,0.0
10.0,8.0,260.0,4.0,0.0,1.0,5.0,38.0,2.0,11.0,3.0,3.0,2.0,15.0,90.0,1.0,15.0,33.0,66.0,0.0,0.0,6.0,5.0,81.0,33.0,20.0,71.0,142.0,45.0,0.63,37.0,116.0,4.0,88.0,0.0,12.0,3.0,93.0,1.0,0.0,15.0,2.0,5.0,3.26666666666667,0.0,11.0,5.13333333333333,1.0,5.0,2.26666666666667,1.0,2.0,1.22222222222222,0.0,6.0,6.0,1.0,277.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.55,3.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,26.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2.0,6.0,203.0,5.0,0.0,1.0,1.0,32.0,1.0,6.0,0.0,0.0,1.0,22.0,15.0,1.0,22.0,32.0,62.0,1.0,8.0,5.0,19.0,89.0,32.0,22.0,63.0,164.0,70.0,0.09,26.0,133.0,5.0,100.0,0.0,22.0,1.0,90.0,2.0,0.0,0.0,1.0,7.0,2.09090909090909,0.0,18.0,3.36363636363636,1.0,9.0,1.63636363636364,1.0,2.0,0.52,0.0,1.0,1.0,1.0,203.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,2.73,4.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,46.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3.0,20.0,353.0,6.0,0.0,2.0,1.0,29.0,3.0,31.0,1.0,9.0,3.0,9.0,117.0,1.0,9.0,27.0,46.0,4.0,2.0,7.0,2.0,150.0,27.0,22.0,48.0,211.0,48.0,0.55,25.0,96.0,6.0,64.0,1.0,8.0,3.0,81.0,1.0,1.0,30.0,3.0,15.0,6.11111111111111,2.0,14.0,8.66666666666667,4.0,10.0,3.77777777777778,1.0,3.0,1.72727272727273,0.0,5.0,5.0,1.0,405.0,52.0,0.665722379603399,1.0,0.0,2.0,1.0,1.0,0.0
0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,2.73,4.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,46.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3.0,19.0,364.0,5.0,0.0,2.0,1.0,30.0,3.0,28.0,1.0,8.0,3.0,10.0,122.0,1.0,10.0,26.0,50.0,5.0,2.0,6.0,2.0,156.0,26.0,18.0,51.0,216.0,47.0,0.56,26.0,98.0,5.0,67.0,0.0,9.0,3.0,83.0,2.0,0.0,30.0,1.0,13.0,5.2,2.0,22.0,8.5,2.0,12.0,3.5,1.0,3.0,1.5,0.0,6.0,6.0,1.0,430.0,66.0,0.653846153846154,1.0,0.0,2.0,1.0,1.0,0.0
0.0,11.0,328.0,6.0,1.0,1.0,16.0,52.0,3.0,12.0,4.0,1.0,3.0,20.0,50.0,2.0,20.0,52.0,100.0,7.0,1.0,6.0,12.0,181.0,52.0,27.0,113.0,257.0,142.0,0.19,22.0,255.0,6.0,203.0,0.0,16.0,3.0,82.0,1.0,1.0,9.0,2.0,12.0,6.4,1.0,12.0,5.5,1.0,9.0,3.0,1.0,2.0,1.125,0.0,1.0,1.0,1.0,2.0,2.0,0.856707317073171,1.0,0.0,1.0,1.0,4.0,0.0
0.0,3.0,88.0,2.0,0.0,1.0,0.0,12.0,1.0,3.0,0.0,0.0,1.0,10.0,32.0,1.0,10.0,12.0,16.0,0.0,1.0,2.0,10.0,11.0,12.0,10.0,16.0,39.0,11.0,0.82,17.0,27.0,2.0,16.0,0.0,10.0,1.0,9.0,2.0,1.0,0.0,2.0,4.0,2.3,1.0,2.0,1.7,1.0,1.0,1.0,1.0,3.0,0.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.863636363636364,0.0,0.0,2.0,0.0,0.0,0.0
5.0,8.0,331.0,8.0,0.0,2.0,0.0,59.0,2.0,10.0,0.0,1.0,2.0,23.0,76.0,2.0,23.0,54.0,76.0,0.0,4.0,9.0,18.0,134.0,54.0,44.0,81.0,208.0,97.0,0.37,50.0,178.0,8.0,124.0,0.0,23.0,3.0,86.0,3.0,0.0,1.0,2.0,6.0,3.56521739130435,0.0,9.0,3.30434782608696,1.0,8.0,2.30434782608696,1.0,3.0,0.961538461538462,0.0,1.0,1.0,1.0,1.0,1.0,0.583081570996979,1.0,0.0,2.0,1.0,2.0,0.0
0.0,3.0,54.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,4.0,1.0,3.0,33.0,1.0,3.0,3.0,8.0,0.0,1.0,1.0,3.0,4.0,3.0,3.0,8.0,16.0,4.0,2.06,5.0,12.0,1.0,8.0,0.0,3.0,1.0,33.0,2.0,0.0,0.0,1.0,3.0,1.66666666666667,0.0,4.0,2.66666666666667,2.0,1.0,1.0,1.0,2.0,0.333333333333333,0.0,3.0,3.0,1.0,93.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,61.0,4.0,0.0,1.0,0.0,8.0,2.0,4.0,0.0,0.0,2.0,5.0,25.0,1.0,5.0,8.0,12.0,0.0,1.0,4.0,5.0,10.0,8.0,5.0,12.0,29.0,10.0,0.86,7.0,22.0,4.0,14.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,1.6,1.0,4.0,1.6,1.0,2.0,0.857142857142857,0.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,44.0,1.0,2.0,1.0,0.0,2.0,1.0,6.0,0.0,5.0,1.0,2.0,36.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,7.2,3.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909090909,0.0,0.0,2.0,0.0,0.0,0.0
0.0,6.0,74.0,3.0,0.0,1.0,0.0,9.0,2.0,6.0,0.0,0.0,2.0,6.0,23.0,1.0,6.0,9.0,16.0,0.0,1.0,3.0,6.0,23.0,9.0,6.0,18.0,41.0,17.0,0.56,11.0,35.0,3.0,27.0,0.0,6.0,2.0,16.0,1.0,0.0,0.0,2.0,3.0,1.16666666666667,0.0,9.0,3.66666666666667,1.0,3.0,1.5,1.0,2.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.756756756756757,0.0,0.0,2.0,0.0,1.0,0.0
0.0,5.0,109.0,3.0,0.0,1.0,0.0,15.0,2.0,8.0,0.0,2.0,2.0,8.0,45.0,1.0,8.0,14.0,14.0,0.0,1.0,4.0,8.0,23.0,14.0,8.0,14.0,50.0,20.0,0.9,14.0,34.0,3.0,19.0,0.0,8.0,2.0,50.0,2.0,2.0,1.0,1.0,24.0,9.5,2.0,4.0,2.375,1.0,4.0,1.875,1.0,1.0,0.7,0.0,1.0,1.0,1.0,8.0,2.0,0.697247706422018,1.0,0.0,4.0,1.0,1.0,0.0
0.0,1.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,3.75,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636363636363636,0.0,0.0,2.0,0.0,0.0,0.0
6.0,5.0,572.0,12.0,0.0,1.0,8.0,91.0,2.0,7.0,1.0,1.0,2.0,51.0,207.0,2.0,51.0,81.0,81.0,1.0,7.0,12.0,44.0,157.0,87.0,71.0,82.0,298.0,126.0,0.69,67.0,208.0,9.0,125.0,0.0,50.0,2.0,91.0,3.0,33.0,12.0,3.0,76.0,6.52941176470588,0.0,14.0,2.50980392156863,1.0,12.0,1.70588235294118,1.0,3.0,0.5,0.0,3.0,3.0,3.0,14.0,6.0,0.297202797202797,0.333333333333333,0.0,5.0,3.0,6.0,0.0
0.0,3.0,36.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,21.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,11.0,3.0,1.91,4.0,8.0,1.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.5,1.0,2.0,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111111,0.0,0.0,2.0,0.0,1.0,0.0
0.0,1.0,45.0,1.0,3.0,1.0,0.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,35.0,1.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,5.0,6.0,0.0,5.83,4.0,5.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955555555555556,0.0,0.0,1.0,0.0,1.0,0.0
0.0,3.0,298.0,3.0,0.0,1.0,0.0,60.0,1.0,3.0,0.0,0.0,1.0,49.0,73.0,1.0,49.0,59.0,56.0,0.0,1.0,3.0,49.0,71.0,59.0,53.0,56.0,183.0,65.0,0.4,42.0,121.0,3.0,61.0,0.0,49.0,1.0,6.0,1.0,5.0,9.0,4.0,7.0,2.85714285714286,0.0,4.0,1.89795918367347,0.0,3.0,1.20408163265306,1.0,2.0,0.274509803921569,0.0,1.0,1.0,1.0,54.0,6.0,0.543624161073825,1.0,0.0,3.0,1.0,3.0,0.0
0.0,3.0,41.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,28.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,9.0,2.0,3.11,4.0,6.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51219512195122,0.0,0.0,3.0,0.0,0.0,0.0
0.0,3.0,194.0,2.0,0.0,1.0,0.0,20.0,1.0,7.0,0.0,4.0,1.0,19.0,106.0,1.0,19.0,20.0,24.0,0.0,1.0,2.0,19.0,20.0,20.0,19.0,24.0,64.0,18.0,1.66,24.0,42.0,2.0,22.0,0.0,19.0,1.0,73.0,2.0,0.0,2.0,2.0,7.0,0.631578947368421,0.0,2.0,1.10526315789474,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0
21.0,9.0,1149.0,8.0,1.0,2.0,14.0,230.0,2.0,12.0,2.0,2.0,2.0,79.0,291.0,8.0,79.0,195.0,207.0,7.0,17.0,11.0,50.0,433.0,195.0,126.0,218.0,703.0,326.0,0.41,156.0,544.0,8.0,357.0,0.0,77.0,3.0,96.0,2.0,4.0,24.0,2.0,10.0,3.72151898734177,0.0,15.0,4.27848101265823,0.0,21.0,2.91139240506329,1.0,4.0,0.988636363636364,0.0,9.0,9.0,3.0,104.0,79.0,0.883376849434291,0.777777777777778,0.0,2.0,3.0,2.0,2.0
2.0,8.0,133.0,4.0,0.0,1.0,1.0,15.0,2.0,10.0,2.0,1.0,2.0,7.0,51.0,1.0,7.0,15.0,28.0,1.0,0.0,4.0,4.0,39.0,15.0,7.0,30.0,69.0,24.0,0.74,13.0,54.0,4.0,36.0,0.0,5.0,2.0,71.0,2.0,0.0,7.0,1.0,4.0,2.57142857142857,2.0,8.0,4.71428571428571,3.0,5.0,2.28571428571429,1.0,2.0,1.22222222222222,0.0,6.0,6.0,1.0,63.0,48.0,0.661654135338346,1.0,0.0,2.0,1.0,1.0,1.0
2.0,6.0,862.0,16.0,0.0,1.0,1.0,127.0,2.0,10.0,0.0,4.0,2.0,67.0,330.0,8.0,67.0,119.0,149.0,17.0,12.0,16.0,48.0,246.0,119.0,91.0,153.0,445.0,194.0,0.74,87.0,347.0,16.0,221.0,0.0,67.0,2.0,91.0,3.0,4.0,14.0,2.0,13.0,3.38805970149254,0.0,19.0,3.34328358208955,1.0,400.0,7.83582089552239,1.0,5.0,0.565789473684211,0.0,4.0,4.0,2.0,30.0,11.0,0.45707656612529,0.5,0.0,4.0,2.0,7.0,0.0
0.0,8.0,171.0,6.0,1.0,1.0,0.0,22.0,2.0,10.0,0.0,1.0,2.0,11.0,46.0,2.0,11.0,22.0,38.0,0.0,6.0,6.0,10.0,53.0,22.0,14.0,38.0,108.0,42.0,0.43,17.0,80.0,6.0,57.0,0.0,11.0,2.0,70.0,1.0,0.0,1.0,2.0,10.0,3.36363636363636,0.0,13.0,3.54545454545455,1.0,24.0,3.72727272727273,1.0,3.0,0.857142857142857,0.0,5.0,5.0,2.0,76.0,68.0,0.444444444444444,0.6,0.0,4.0,2.0,4.0,0.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,67.0,1.0,5.0,1.0,0.0,5.0,1.0,6.0,0.0,5.0,1.0,5.0,52.0,1.0,5.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,7.0,8.0,0.0,6.5,7.0,7.0,1.0,6.0,0.0,5.0,1.0,0.0,0.0,9.0,1.0,0.0,67.0,26.0,3.0,1.0,0.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,11.0,0.447761194029851,1.0,0.0,3.0,1.0,0.0,0.0
0.0,3.0,57.0,2.0,0.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,6.0,22.0,1.0,6.0,7.0,10.0,0.0,1.0,2.0,6.0,8.0,7.0,6.0,10.0,26.0,8.0,0.85,9.0,18.0,2.0,10.0,0.0,6.0,1.0,50.0,1.0,25.0,3.0,2.0,22.0,11.0,0.0,3.0,2.5,1.0,2.0,1.16666666666667,1.0,1.0,0.375,0.0,2.0,2.0,1.0,12.0,6.0,0.631578947368421,1.0,0.0,3.0,1.0,0.0,0.0
0.0,1.0,36.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,7.0,1.0,1.0,27.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,4.5,3.0,5.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944444444444444,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4.0,86.0,4.0,0.0,1.0,0.0,14.0,1.0,4.0,0.0,0.0,1.0,11.0,21.0,1.0,11.0,14.0,18.0,1.0,2.0,4.0,10.0,19.0,14.0,11.0,18.0,51.0,18.0,0.41,14.0,36.0,4.0,21.0,0.0,11.0,1.0,72.0,2.0,11.0,2.0,1.0,70.0,9.36363636363636,1.0,5.0,1.81818181818182,1.0,8.0,1.63636363636364,1.0,1.0,0.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.674418604651163,0.0,0.0,4.0,0.0,0.0,0.0
